make,model,km_driven,ownership,transmission,engine,fuel,city,reg_year_int,car_age,price
Skoda,Rapid 1.6 MPI AT Ambition Plus,69000.0,Second Owner,Automatic,1598.0,Petrol,Bangalore,2014.0,11.0,420000.0
Mahindra,XUV300 W6 Diesel BSVI,60000.0,First Owner,Manual,1497.0,Diesel,Chandigarh,2021.0,4.0,795000.0
Honda,Jazz 1.2 SV i VTEC,45000.0,First Owner,Manual,1199.0,Petrol,Kolkata,2016.0,9.0,335000.0
Toyota,Urban cruiser Premium,45042.0,First Owner,Manual,1462.0,Petrol,Noida,2022.0,3.0,790000.0
Mahindra,Thar LX 4WD Hard Top AT BSVI,24756.0,First Owner,Automatic,1997.0,Petrol,Jaipur,2022.0,3.0,1390000.0
Volkswagen,Polo 1.2 MPI Comfortline,100754.0,First Owner,Manual,1199.0,Petrol,Chennai,2015.0,10.0,390000.0
Skoda,Rapid 1.5 TDI Ambition BSIV,110000.0,First Owner,Manual,1498.0,Diesel,Bangalore,2020.0,5.0,925000.0
Renault,KWID Climber 1.0 MT,6947.0,First Owner,Manual,999.0,Petrol,Pune,2023.0,2.0,565000.0
Volkswagen,Vento 1.6 Highline,78000.0,First Owner,Manual,1598.0,Petrol,Gurgaon,2013.0,12.0,265000.0
Tata,Harrier XTA Plus AT BSVI,52000.0,First Owner,Automatic,1956.0,Diesel,Mohali,2022.0,3.0,1650000.0
Renault,KWID 1.0 RXT Opt,37435.0,First Owner,Manual,999.0,Petrol,Gurgaon,2021.0,4.0,352000.0
Honda,Elevate V CVT,2500.0,First Owner,Automatic,1498.0,Petrol,Chennai,2024.0,1.0,1450000.0
Maruti,XL6 Alpha Plus AT BSVI,20000.0,First Owner,Automatic,1462.0,Petrol,Kolkata,2022.0,3.0,1115000.0
Hyundai,i20 Asta Turbo DCT,53929.0,First Owner,Automatic,998.0,Petrol,Hyderabad,2022.0,3.0,923000.0
Maruti,Wagon R VXI 1.2,17293.0,First Owner,Manual,1197.0,Petrol,Jaipur,2022.0,3.0,554000.0
Volkswagen,Vento Petrol Highline,110000.0,Third Owner,Manual,1598.0,Petrol,Pune,2010.0,15.0,240000.0
Tata,Nexon XZ Plus S,29167.0,First Owner,Manual,1199.0,Petrol,Noida,2021.0,4.0,874000.0
Honda,WR-V SV,28761.0,Second Owner,Manual,1199.0,Petrol,Chennai,2021.0,4.0,674000.0
Volkswagen,Polo Petrol Trendline 1.2L,71071.0,First Owner,Manual,1198.0,Petrol,Gurgaon,2012.0,13.0,225000.0
Skoda,Kodiaq Sportline BSVI,14000.0,First Owner,Automatic,1984.0,Petrol,New Delhi,2024.0,1.0,3699000.0
Mahindra,Thar LX 4WD Hard Top Diesel AT BSVI,55000.0,First Owner,Automatic,2184.0,Diesel,Hyderabad,2021.0,4.0,1245000.0
Mahindra,XUV500 W9,147306.0,First Owner,Manual,2179.0,Diesel,Pune,2016.0,9.0,896000.0
Skoda,Octavia 2.0 TDI AT Style,105000.0,First Owner,Automatic,1968.0,Diesel,Jaipur,2018.0,7.0,990000.0
Tata,Harrier XTA Plus AT,6285.0,First Owner,Automatic,1956.0,Diesel,Bangalore,2023.0,2.0,2025000.0
Honda,Amaze S i-Vtech,53000.0,First Owner,Manual,1198.0,Petrol,Chennai,2014.0,11.0,475000.0
Maruti,Ertiga CNG VXI,20000.0,First Owner,Manual,1462.0,CNG,Ahmedabad,2021.0,4.0,1025000.0
Volkswagen,Vento Petrol Highline,80000.0,Third Owner,Manual,1598.0,Petrol,Hyderabad,2012.0,13.0,380000.0
Tata,Safari Dicor GX 4X2 BS IV,80000.0,Second Owner,Manual,2179.0,Diesel,Bangalore,2012.0,13.0,325000.0
Toyota,Etios Liva G,67821.0,First Owner,Manual,1197.0,Petrol,Jaipur,2014.0,11.0,304000.0
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,25828.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2020.0,5.0,549000.0
Hyundai,Verna SX IVT,10000.0,First Owner,Automatic,1497.0,Petrol,Gurgaon,2024.0,1.0,1375000.0
Honda,Civic 1.8 S MT,86000.0,Third Owner,Manual,1799.0,Petrol,Hyderabad,2011.0,14.0,210000.0
Maruti,Alto 800 VXI Plus BSVI,71988.0,First Owner,Manual,796.0,Petrol,Chandigarh,2022.0,3.0,360000.0
Tata,Curvv Creative Plus S DCA,3600.0,First Owner,Automatic,1199.0,Petrol,New Delhi,2025.0,0.0,1480000.0
Honda,Amaze S i-Vtech,63952.0,First Owner,Manual,1198.0,Petrol,Gurgaon,2016.0,9.0,306000.0
Maruti,Celerio VXI,25989.0,First Owner,Manual,998.0,Petrol,Ghaziabad,2022.0,3.0,471000.0
Renault,Triber RXT,23808.0,First Owner,Manual,999.0,Petrol,Gurgaon,2023.0,2.0,562000.0
Kia,Seltos HTK Plus D,120000.0,First Owner,Manual,1493.0,Diesel,Gurgaon,2020.0,5.0,846000.0
Toyota,Glanza G AMT BSVI,9000.0,First Owner,Automatic,1197.0,Petrol,Mumbai,2023.0,2.0,845000.0
Hyundai,Alcazar Signature (O) 7-Seater Diesel AT,11000.0,First Owner,Automatic,1493.0,Diesel,Ahmedabad,2025.0,0.0,1950000.0
Renault,Triber RXT,56932.0,First Owner,Manual,999.0,Petrol,Jaipur,2020.0,5.0,489000.0
Skoda,Fabia 1.2 MPI Classic,70000.0,First Owner,Manual,1198.0,Petrol,Chandigarh,2010.0,15.0,725000.0
Maruti,FRONX Alpha Turbo,7000.0,First Owner,Manual,998.0,Petrol,Kolkata,2024.0,1.0,995000.0
Hyundai,Xcent 1.2 Kappa S,71474.0,First Owner,Manual,1197.0,Petrol,Jaipur,2015.0,10.0,395000.0
Renault,Triber RXZ BSIV,75000.0,First Owner,Manual,999.0,Petrol,Ahmedabad,2019.0,6.0,475000.0
Maruti,Celerio ZXI Optional AMT BSIV,68000.0,First Owner,Automatic,998.0,Petrol,Bangalore,2017.0,8.0,495000.0
Tata,Tiago XZ Plus BSVI,28637.0,First Owner,Manual,1199.0,Petrol,Chandigarh,2021.0,4.0,500000.0
Renault,KWID 1.0 CLIMBER DT,50782.0,First Owner,Manual,999.0,Petrol,Jaipur,2022.0,3.0,416000.0
Skoda,Rapid 1.6 MPI Active,120000.0,Second Owner,Manual,1598.0,Petrol,Noida,2012.0,13.0,200000.0
Kia,Sonet GTX Plus Turbo iMT,44519.0,First Owner,Automatic,998.0,Petrol,Hyderabad,2021.0,4.0,972000.0
Toyota,Corolla Altis 1.8 VL CVT,50000.0,First Owner,Automatic,1798.0,Petrol,Kolkata,2016.0,9.0,521000.0
Honda,City i VTEC VX Option,77145.0,Second Owner,Manual,1497.0,Petrol,New Delhi,2016.0,9.0,500000.0
Tata,Nexon XZA Plus (O) AMT Diesel,71769.0,First Owner,Automatic,1497.0,Diesel,Noida,2020.0,5.0,659000.0
Volkswagen,Jetta 2.0L TDI Comfortline,97000.0,First Owner,Manual,1968.0,Diesel,Mohali,2012.0,13.0,411000.0
Hyundai,Exter SX Opt Connect,20000.0,First Owner,Manual,1197.0,Petrol,Kolkata,2023.0,2.0,799000.0
Honda,Amaze S i-Vtech,82000.0,Second Owner,Manual,1198.0,Petrol,Gurgaon,2015.0,10.0,350000.0
Maruti,Swift VXI,25334.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2021.0,4.0,603000.0
Toyota,Innova Crysta 2.4 G Plus MT BSIV,150000.0,First Owner,Manual,2393.0,Diesel,Chandigarh,2019.0,6.0,1100000.0
Honda,BR-V i-VTEC S MT,120000.0,First Owner,Manual,1497.0,Petrol,New Delhi,2016.0,9.0,480000.0
Volkswagen,Tiguan 2.0 TDI Highline,86250.0,First Owner,Automatic,1968.0,Diesel,Ahmedabad,2017.0,8.0,1675000.0
Maruti,Swift VXI,33554.0,First Owner,Manual,1197.0,Petrol,Gurgaon,2020.0,5.0,539000.0
Mahindra,XUV500 W3 BSIV,31132.0,First Owner,Manual,2179.0,Diesel,Kolkata,2019.0,6.0,800000.0
Mahindra,XUV300 W8 AMT Option Diesel Dual Tone BSVI,68015.0,First Owner,Automatic,1497.0,Diesel,Noida,2021.0,4.0,875000.0
Tata,Nexon XE BSVI,53300.0,First Owner,Manual,1199.0,Petrol,Gurgaon,2022.0,3.0,601000.0
Maruti,Alto 800 LXI Opt BSVI,22015.0,First Owner,Manual,796.0,Petrol,Jaipur,2022.0,3.0,353000.0
Tata,Harrier XT plus Dark Edition BSVI,50000.0,First Owner,Manual,1956.0,Diesel,Chennai,2022.0,3.0,1550000.0
Hyundai,Xcent 1.2 Kappa S Option,18400.0,First Owner,Manual,1197.0,Petrol,Navi Mumbai,2014.0,11.0,350000.0
Maruti,Alto 800 VXI,38029.0,First Owner,Manual,796.0,Petrol,Chennai,2016.0,9.0,308000.0
Mahindra,KUV 100 mFALCON G80 K4 Plus,82153.0,Second Owner,Manual,1198.0,Petrol,Chennai,2017.0,8.0,353000.0
Maruti,Swift VXI,38996.0,First Owner,Manual,1197.0,Petrol,Hyderabad,2020.0,5.0,529000.0
Toyota,Urban cruiser High AT,11000.0,First Owner,Automatic,1462.0,Petrol,Mumbai,2022.0,3.0,975000.0
Kia,Carens Luxury Plus Turbo DCT 2022-2023,57000.0,First Owner,Automatic,1353.0,Petrol,Noida,2022.0,3.0,1495000.0
Skoda,Rapid 1.0 TSI Active AT,100000.0,First Owner,Automatic,998.0,Petrol,Chennai,2020.0,5.0,900000.0
Hyundai,Grand i10 Sportz,52000.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2020.0,5.0,511000.0
Kia,Carens Prestige iMT,8989.0,First Owner,Manual,1482.0,Petrol,Mumbai,2024.0,1.0,1375000.0
Honda,City i VTEC SV,39850.0,First Owner,Manual,1497.0,Petrol,Gurgaon,2014.0,11.0,415000.0
Kia,Sonet GTX Plus Diesel AT BSVI,54000.0,First Owner,Automatic,1493.0,Diesel,Chennai,2020.0,5.0,1150000.0
Mahindra,Thar LX 4WD Hard Top BSVI,40000.0,First Owner,Manual,1997.0,Petrol,Gurgaon,2022.0,3.0,1450000.0
Toyota,Glanza S BSVI,14482.0,First Owner,Manual,1197.0,Petrol,Ghaziabad,2022.0,3.0,596000.0
Kia,Sonet HTX Turbo iMT BSVI,44000.0,First Owner,Manual,998.0,Petrol,New Delhi,2021.0,4.0,895000.0
Maruti,Ertiga CNG VXI,26000.0,First Owner,Manual,1462.0,CNG,New Delhi,2021.0,4.0,995000.0
Toyota,Etios GD,63000.0,Second Owner,Manual,1364.0,Diesel,Ahmedabad,2012.0,13.0,350000.0
Hyundai,i10 Magna,86099.0,First Owner,Manual,1197.0,Petrol,Hyderabad,2013.0,12.0,310000.0
Honda,Jazz 1.2 V AT i VTEC,78000.0,First Owner,Automatic,1199.0,Petrol,Chandigarh,2016.0,9.0,410000.0
Hyundai,Creta EX,1400.0,First Owner,Manual,1497.0,Petrol,Pune,2023.0,2.0,1210000.0
Skoda,Slavia 1.5 TSI Style DSG,28000.0,First Owner,Automatic,1498.0,Petrol,New Delhi,2023.0,2.0,1675000.0
Skoda,Slavia 1.0 TSI Style AT BSVI,40142.0,First Owner,Automatic,999.0,Petrol,Kolkata,2022.0,3.0,1000000.0
Maruti,Baleno 1.2 Zeta,44366.0,First Owner,Manual,1197.0,Petrol,Kolkata,2017.0,8.0,450000.0
Volkswagen,Virtus Highline AT,23377.0,First Owner,Automatic,999.0,Petrol,Gurgaon,2024.0,1.0,1251000.0
Mahindra,XUV500 W9 BSIV,86000.0,First Owner,Manual,2179.0,Diesel,Jaipur,2020.0,5.0,1135000.0
Mahindra,XUV300 W8 BSIV,70547.0,First Owner,Manual,1197.0,Petrol,Hyderabad,2019.0,6.0,805000.0
Renault,Triber RXT,41177.0,Second Owner,Manual,999.0,Petrol,Chandigarh,2021.0,4.0,499000.0
Hyundai,Creta 1.6 VTVT E Plus,60000.0,First Owner,Manual,1591.0,Petrol,Pune,2017.0,8.0,710000.0
Skoda,Kushaq 1.5 TSI Style 4 Airbags DSG,24711.0,First Owner,Automatic,1498.0,Petrol,Kolkata,2022.0,3.0,1200000.0
Tata,Punch Accomplished BSVI,50000.0,First Owner,Manual,1199.0,Petrol,Pune,2022.0,3.0,715000.0
Tata,Altroz XZA DCT,20849.0,First Owner,Automatic,1199.0,Petrol,Pune,2023.0,2.0,841000.0
Hyundai,Tucson 2.0 Dual VTVT 2WD AT GLS,38060.0,First Owner,Automatic,1999.0,Petrol,Bangalore,2018.0,7.0,1499000.0
Kia,Sonet GTX Plus Turbo DCT,77095.0,First Owner,Automatic,998.0,Petrol,Pune,2022.0,3.0,1059000.0
Volkswagen,Polo Exquisite 1.2 MPI Highline,26000.0,First Owner,Manual,1198.0,Petrol,New Delhi,2015.0,10.0,450000.0
Volkswagen,Polo 1.0 MPI Comfortline,47000.0,Second Owner,Manual,999.0,Petrol,Bangalore,2018.0,7.0,635000.0
Kia,Seltos HTK Plus G,12888.0,First Owner,Manual,1497.0,Petrol,Mumbai,2021.0,4.0,1091000.0
Renault,KWID 1.0 RXT Optional,29797.0,First Owner,Manual,999.0,Petrol,Chennai,2018.0,7.0,395000.0
Mahindra,XUV300 W8 Option AMT Dual Tone,23570.0,Second Owner,Automatic,1197.0,Petrol,Chandigarh,2021.0,4.0,819000.0
Kia,Seltos GTX Plus DCT,31063.0,First Owner,Automatic,1353.0,Petrol,Hyderabad,2021.0,4.0,1556000.0
Maruti,Wagon R VXI,14345.0,First Owner,Manual,998.0,Petrol,Hyderabad,2021.0,4.0,540000.0
Volkswagen,Polo 1.5 TDI Trendline,63191.0,Second Owner,Manual,1498.0,Diesel,Jaipur,2015.0,10.0,387000.0
Mahindra,XUV500 W7 AT,38000.0,First Owner,Automatic,2179.0,Diesel,Bangalore,2021.0,4.0,1420000.0
Maruti,Ciaz Alpha BSIV,84000.0,First Owner,Manual,1462.0,Petrol,Chandigarh,2020.0,5.0,675000.0
Toyota,Innova 2.5 VX (Diesel) 8 Seater,78000.0,First Owner,Manual,2494.0,Diesel,Ahmedabad,2013.0,12.0,650000.0
Maruti,Celerio VXI CNG BSIV,65000.0,First Owner,Manual,998.0,CNG,New Delhi,2018.0,7.0,395000.0
Volkswagen,Taigun 1.0 TSI Topline BSVI,28000.0,First Owner,Manual,1353.0,Petrol,Bangalore,2022.0,3.0,1650000.0
Kia,Seltos HTK G,23440.0,First Owner,Manual,1497.0,Petrol,Ahmedabad,2022.0,3.0,970000.0
Renault,KWID RXT,10561.0,First Owner,Manual,799.0,Petrol,Noida,2021.0,4.0,443000.0
Kia,Sonet X-Line Turbo DCT,9408.0,First Owner,Automatic,998.0,Petrol,Gurgaon,2022.0,3.0,1180000.0
Tata,Altroz XT,22873.0,First Owner,Manual,1199.0,Petrol,Pune,2022.0,3.0,795000.0
Hyundai,Venue SX Turbo,40000.0,First Owner,Manual,998.0,Petrol,Chennai,2021.0,4.0,950000.0
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,40236.0,First Owner,Manual,1197.0,Petrol,Jaipur,2021.0,4.0,635000.0
Volkswagen,Polo GT 1.0 TSI,28000.0,First Owner,Automatic,999.0,Petrol,Ahmedabad,2021.0,4.0,890000.0
Maruti,Ertiga BSIV VXI,48002.0,Second Owner,Manual,1373.0,Petrol,Kolkata,2017.0,8.0,591000.0
Hyundai,Grand i10 Asta Option AT,49000.0,First Owner,Automatic,1197.0,Petrol,New Delhi,2016.0,9.0,385000.0
Volkswagen,Polo 1.2 MPI Comfortline,36000.0,First Owner,Manual,1198.0,Petrol,Noida,2015.0,10.0,390000.0
Hyundai,i10 Magna 1.1L,41377.0,First Owner,Manual,1086.0,Petrol,Noida,2013.0,12.0,218000.0
Kia,Carnival Premium,35000.0,First Owner,Automatic,2199.0,Diesel,Chennai,2021.0,4.0,3200000.0
Skoda,Kushaq 1.0 TSI Ambition AT BSVI,47000.0,First Owner,Automatic,999.0,Petrol,New Delhi,2022.0,3.0,1150000.0
Tata,Nexon 1.5 Revotorq XZ Plus,69000.0,First Owner,Manual,1497.0,Diesel,Bangalore,2019.0,6.0,795000.0
Hyundai,Venue SX Opt Turbo BSIV,30000.0,First Owner,Manual,998.0,Petrol,Bangalore,2020.0,5.0,900000.0
Tata,Punch Accomplished BSVI,68000.0,First Owner,Manual,1199.0,Petrol,Jaipur,2022.0,3.0,685000.0
Maruti,Wagon R VXI 1.2,15245.0,Second Owner,Manual,1197.0,Petrol,Chennai,2022.0,3.0,475000.0
Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,89000.0,First Owner,Manual,2494.0,Diesel,Jaipur,2015.0,10.0,625000.0
Hyundai,Verna CRDi 1.6 AT SX Option,81000.0,First Owner,Automatic,1582.0,Diesel,Jaipur,2019.0,6.0,1100000.0
Skoda,Slavia 1.0 TSI Ambition AT BSVI,26783.0,First Owner,Automatic,999.0,Petrol,Bangalore,2022.0,3.0,1345000.0
Mahindra,XUV700 AX7 7Str,10000.0,First Owner,Manual,1999.0,Petrol,Chandigarh,2025.0,0.0,2150000.0
Volkswagen,Polo 1.0 MPI Comfortline BSIV,51050.0,First Owner,Manual,999.0,Petrol,Chennai,2019.0,6.0,580000.0
Hyundai,Creta 1.6 VTVT SX Plus,49000.0,First Owner,Manual,1591.0,Petrol,Mumbai,2016.0,9.0,679000.0
Skoda,Kushaq 1.0 TSI Ambition,19000.0,First Owner,Manual,999.0,Petrol,Bangalore,2023.0,2.0,1275000.0
Renault,Kiger RXT,24121.0,First Owner,Manual,999.0,Petrol,Gurgaon,2023.0,2.0,650000.0
Toyota,Camry 2.5 Hybrid,2900.0,First Owner,Automatic,2487.0,Petrol,Kolkata,2024.0,1.0,3850000.0
Renault,Kiger RXZ,35578.0,First Owner,Manual,999.0,Petrol,Chennai,2022.0,3.0,675000.0
Skoda,Slavia 1.0 TSI Style AT,15050.0,First Owner,Automatic,999.0,Petrol,Hyderabad,2022.0,3.0,1520000.0
Skoda,Rapid 1.6 MPI Ambition,750000.0,Third Owner,Manual,1598.0,Petrol,Ahmedabad,2012.0,13.0,211000.0
Toyota,Fortuner 2.8 2WD MT BSIV,80000.0,First Owner,Manual,2755.0,Diesel,Chennai,2019.0,6.0,3000000.0
Tata,Punch Pure,28542.0,First Owner,Manual,1199.0,Petrol,Pune,2024.0,1.0,630000.0
Kia,Seltos HTX G,40906.0,First Owner,Manual,1497.0,Petrol,Chennai,2020.0,5.0,1133000.0
Kia,Seltos HTK Plus G,25976.0,First Owner,Manual,1497.0,Petrol,Mumbai,2021.0,4.0,1010000.0
Kia,Seltos HTX IVT G,45000.0,First Owner,Automatic,1497.0,Petrol,Mumbai,2019.0,6.0,1090000.0
Maruti,Vitara Brezza VDi,45000.0,First Owner,Manual,1248.0,Diesel,New Delhi,2019.0,6.0,585000.0
Mahindra,KUV 100 mFALCON D75 K8,97940.0,First Owner,Manual,1198.0,Diesel,Chandigarh,2017.0,8.0,320000.0
Kia,Seltos GTX Plus DCT,51668.0,First Owner,Automatic,1353.0,Petrol,Kolkata,2020.0,5.0,992000.0
Kia,Sonet GTX Plus Diesel AT,115690.0,First Owner,Automatic,1493.0,Diesel,Bangalore,2021.0,4.0,1071000.0
Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,123000.0,Second Owner,Manual,2494.0,Diesel,Bangalore,2015.0,10.0,800000.0
Kia,Seltos GTK,65000.0,First Owner,Manual,1353.0,Petrol,New Delhi,2019.0,6.0,925000.0
Volkswagen,Virtus Highline AT,86418.0,First Owner,Automatic,999.0,Petrol,Ahmedabad,2023.0,2.0,1100000.0
Skoda,Superb Elegance 2.0 TDI CR AT,120000.0,Second Owner,Automatic,1968.0,Diesel,Jaipur,2012.0,13.0,340000.0
Toyota,Camry Hybrid,120000.0,First Owner,Automatic,2494.0,Petrol,Noida,2016.0,9.0,1250000.0
Kia,Sonet HTK Plus,10000.0,Second Owner,Manual,1197.0,Petrol,Gurgaon,2024.0,1.0,1025000.0
Mahindra,XUV300 W4,24785.0,First Owner,Manual,1197.0,Petrol,Ghaziabad,2023.0,2.0,727000.0
Maruti,Wagon R ZXI 1.2,23075.0,Second Owner,Manual,1197.0,Petrol,Hyderabad,2022.0,3.0,557000.0
Tata,Nexon XZ Plus (O) Diesel,47809.0,First Owner,Manual,1497.0,Diesel,Chennai,2021.0,4.0,792000.0
Hyundai,Venue SX Turbo iMT,36374.0,First Owner,Manual,998.0,Petrol,Gurgaon,2022.0,3.0,848000.0
Mahindra,XUV500 R W10 FWD,148000.0,Second Owner,Manual,2179.0,Diesel,Jaipur,2017.0,8.0,750000.0
Maruti,Alto 800 LXI,50000.0,Second Owner,Manual,796.0,Petrol,Thane,2013.0,12.0,165000.0
Kia,Sonet HTX Turbo DCT,15703.0,First Owner,Automatic,998.0,Petrol,Gurgaon,2023.0,2.0,1145000.0
Hyundai,Venue E,16129.0,First Owner,Manual,1197.0,Petrol,Bangalore,2024.0,1.0,985000.0
Toyota,Innova Crysta 2.8 GX AT BSIV,46109.0,First Owner,Automatic,2755.0,Diesel,Jaipur,2017.0,8.0,1650000.0
Toyota,Innova Crysta 2.4 G Plus MT BSIV,50000.0,First Owner,Manual,2393.0,Diesel,Chandigarh,2019.0,6.0,1300000.0
Mahindra,XUV500 W6 2WD,75000.0,First Owner,Manual,2179.0,Diesel,Mumbai,2015.0,10.0,700000.0
Renault,Kiger RXZ Turbo CVT,40127.0,First Owner,Automatic,999.0,Petrol,Kolkata,2021.0,4.0,697000.0
Volkswagen,Vento Petrol Highline AT,74277.0,Second Owner,Automatic,1598.0,Petrol,Ahmedabad,2018.0,7.0,579000.0
Tata,Nexon XZ Plus (O) Diesel,36105.0,First Owner,Manual,1497.0,Diesel,Pune,2020.0,5.0,794000.0
Tata,Nexon XZA Plus Dark Edition,37516.0,First Owner,Automatic,1199.0,Petrol,Hyderabad,2022.0,3.0,1038000.0
Toyota,Innova Crysta 2.7 ZX 7 STR AT,47632.0,First Owner,Automatic,2694.0,Petrol,Noida,2022.0,3.0,1968000.0
Mahindra,Thar LX 4WD Hard Top AT BSVI,2000.0,First Owner,Automatic,1997.0,Petrol,New Delhi,2023.0,2.0,1550000.0
Kia,Carens Prestige Plus Diesel iMT,9590.0,First Owner,Manual,1493.0,Diesel,Bangalore,2023.0,2.0,1453000.0
Honda,Amaze 2nd Gen VX,73236.0,First Owner,Manual,1199.0,Petrol,Pune,2018.0,7.0,514000.0
Mahindra,Thar ROXX AX7L RWD Diesel AT,108.0,First Owner,Automatic,2184.0,Diesel,Chennai,2025.0,0.0,2750000.0
Tata,Punch Accomplished AMT,25000.0,First Owner,Automatic,1199.0,Petrol,Noida,2023.0,2.0,760000.0
Tata,Altroz XM,60000.0,First Owner,Manual,1199.0,Petrol,Noida,2020.0,5.0,490000.0
Tata,Punch Creative Plus,20090.0,First Owner,Manual,1199.0,Petrol,Mumbai,2022.0,3.0,791000.0
Maruti,Ertiga SHVS ZDI Plus,107000.0,First Owner,Manual,1248.0,Diesel,Jaipur,2017.0,8.0,807000.0
Tata,Tiago XZ Plus BSVI,19828.0,First Owner,Manual,1199.0,Petrol,Chennai,2022.0,3.0,531000.0
Kia,Seltos GTX Plus DCT,45953.0,First Owner,Automatic,1353.0,Petrol,Kolkata,2020.0,5.0,970000.0
Tata,Zest Revotron 1.2 XT,69000.0,First Owner,Manual,1193.0,Petrol,Jaipur,2014.0,11.0,325000.0
Maruti,S-Presso VXI 2019-2022,43029.0,First Owner,Manual,998.0,Petrol,Chennai,2021.0,4.0,430000.0
Maruti,Ertiga VXI Petrol,50000.0,First Owner,Manual,1462.0,Petrol,Chennai,2018.0,7.0,700000.0
Kia,Seltos HTX Plus Diesel,75000.0,First Owner,Manual,1493.0,Diesel,Pune,2021.0,4.0,1490000.0
Honda,Amaze S i-Vtech,58000.0,First Owner,Manual,1198.0,Petrol,New Delhi,2014.0,11.0,320000.0
Toyota,Innova Crysta 2.4 ZX MT BSIV,56715.0,Second Owner,Manual,2393.0,Diesel,Thane,2016.0,9.0,1495000.0
Kia,Seltos HTK Plus G,60000.0,First Owner,Manual,1497.0,Petrol,Chandigarh,2023.0,2.0,1300000.0
Hyundai,Santa Fe 4WD AT,87000.0,First Owner,Automatic,2199.0,Diesel,Chandigarh,2015.0,10.0,765000.0
Kia,Seltos HTK G,65000.0,First Owner,Manual,1497.0,Petrol,New Delhi,2022.0,3.0,975000.0
Mahindra,XUV500 W7,97930.0,First Owner,Manual,2179.0,Diesel,Gurgaon,2018.0,7.0,660000.0
Honda,Elevate VX CVT,8384.0,First Owner,Automatic,1498.0,Petrol,Chennai,2023.0,2.0,1450000.0
Volkswagen,Vento 1.5 TDI Highline Plus,87000.0,First Owner,Manual,1498.0,Diesel,Kolkata,2017.0,8.0,375000.0
Kia,Seltos GTX Plus Diesel AT,48000.0,First Owner,Automatic,1493.0,Diesel,Hyderabad,2021.0,4.0,1650000.0
Kia,Seltos HTX Diesel,85000.0,First Owner,Manual,1493.0,Diesel,Bangalore,2019.0,6.0,975000.0
Hyundai,Verna 1.6 CRDi EX MT,79000.0,First Owner,Manual,1582.0,Diesel,Hyderabad,2013.0,12.0,410000.0
Skoda,Kushaq 1.5 TSI Style 4 Airbags DSG,38000.0,First Owner,Automatic,1498.0,Petrol,Kolkata,2022.0,3.0,1195000.0
Honda,Elevate VX CVT,20841.0,First Owner,Automatic,1498.0,Petrol,Hyderabad,2024.0,1.0,1650000.0
Volkswagen,Polo 1.2 MPI Comfortline,75000.0,Second Owner,Manual,1199.0,Petrol,Hyderabad,2016.0,9.0,430000.0
Toyota,Innova Crysta 2.4 VX MT,67000.0,First Owner,Manual,2393.0,Diesel,Ahmedabad,2019.0,6.0,1850000.0
Tata,Tiago XZA Plus AMT,2433.0,First Owner,Automatic,1199.0,Petrol,Mumbai,2023.0,2.0,675000.0
Hyundai,Venue SX Opt Turbo DCT,5162.0,First Owner,Automatic,998.0,Petrol,Pune,2024.0,1.0,1300000.0
Honda,Amaze 2nd Gen VX CVT BSVI,30500.0,First Owner,Automatic,1199.0,Petrol,Mumbai,2022.0,3.0,785000.0
Skoda,Slavia 1.0 TSI Active BSVI,33000.0,First Owner,Manual,999.0,Petrol,Ahmedabad,2022.0,3.0,975000.0
Renault,Duster 85PS Diesel RxL,101888.0,First Owner,Manual,1461.0,Diesel,Chennai,2014.0,11.0,450000.0
Toyota,Innova 2.5 VX (Diesel) 7 Seater,72000.0,First Owner,Manual,2494.0,Diesel,Ahmedabad,2013.0,12.0,775000.0
Renault,KWID 1.0 RXT Optional,47000.0,First Owner,Manual,999.0,Petrol,Chennai,2019.0,6.0,365000.0
Maruti,XL6 Zeta,60000.0,Second Owner,Manual,1462.0,Petrol,Thane,2020.0,5.0,820000.0
Honda,Jazz Active,60000.0,Second Owner,Manual,1198.0,Petrol,Mumbai,2009.0,16.0,255000.0
Tata,Tiago XZ Plus CNG BSVI,47000.0,First Owner,Manual,1199.0,CNG,Mumbai,2022.0,3.0,580000.0
Honda,Amaze 2nd Gen S,18929.0,Second Owner,Manual,1199.0,Petrol,Gurgaon,2017.0,8.0,416000.0
Kia,Seltos HTK G,60685.0,First Owner,Manual,1497.0,Petrol,Jaipur,2019.0,6.0,1050000.0
Hyundai,i20 Sportz,1900.0,First Owner,Manual,1197.0,Petrol,Kolkata,2023.0,2.0,699000.0
Maruti,Swift Dzire 1.2 Vxi BSIV,120000.0,Second Owner,Manual,1197.0,Petrol,Hyderabad,2011.0,14.0,175000.0
Toyota,Fortuner 4X2 Diesel AT BSVI,25000.0,First Owner,Automatic,2755.0,Diesel,Mumbai,2024.0,1.0,4450000.0
Kia,Seltos HTK Plus G,17972.0,First Owner,Manual,1497.0,Petrol,Bangalore,2019.0,6.0,1075000.0
